OBJECTID,COUNTY_NAM,code,name,COUNTY_ASS,COUNTY_A_1,REGIST_CEN,REGISTRATI,countyCode,Shape_Leng,Shape_Area
79,KITUI,72.000000000000000,KITUI CENTRAL,0.000000000000000,,0.000000000000000,,15.000000000000000,1.650258691950000,0.055262215480000
80,MACHAKOS,76.000000000000000,YATTA,0.000000000000000,,0.000000000000000,,16.000000000000000,1.663721209730000,0.086112804750000
81,MACHAKOS,81.000000000000000,MACHAKOS TOWN,0.000000000000000,,0.000000000000000,,16.000000000000000,1.808610478340000,0.061951208880000
82,MACHAKOS,78.000000000000000,MATUNGULU,0.000000000000000,,0.000000000000000,,16.000000000000000,1.081284457000000,0.047229748260000
83,MACHAKOS,82.000000000000000,MWALA,0.000000000000000,,0.000000000000000,,16.000000000000000,1.768913615350000,0.082724612220000
84,MACHAKOS,75.000000000000000,MASINGA,0.000000000000000,,0.000000000000000,,16.000000000000000,2.314374922260000,0.114208867770000
85,MACHAKOS,77.000000000000000,KANGUNDO,0.000000000000000,,0.000000000000000,,16.000000000000000,0.553479297630000,0.013867676250000
86,MACHAKOS,80.000000000000000,MAVOKO,0.000000000000000,,0.000000000000000,,16.000000000000000,1.578858891350000,0.068447165140000
87,MACHAKOS,79.000000000000000,KATHIANI,0.000000000000000,,0.000000000000000,,16.000000000000000,0.822633258470000,0.016200579710000
88,NYANDARUA,90.000000000000000,KIPIPIRI,0.000000000000000,,0.000000000000000,,18.000000000000000,1.140250859330000,0.052505441020000
89,NYANDARUA,89.000000000000000,KINANGOP,0.000000000000000,,0.000000000000000,,18.000000000000000,1.697898162680000,0.067623969200000
90,NYANDARUA,93.000000000000000,NDARAGWA,0.000000000000000,,0.000000000000000,,18.000000000000000,1.462631283090000,0.065664438510000
91,NYERI,95.000000000000000,KIENI,0.000000000000000,,0.000000000000000,,19.000000000000000,2.565492687160000,0.147246530230000
92,NYERI,96.000000000000000,MATHIRA,0.000000000000000,,0.000000000000000,,19.000000000000000,1.172050160380000,0.037179056610000
93,NYERI,97.000000000000000,OTHAYA,0.000000000000000,,0.000000000000000,,19.000000000000000,0.969881415320000,0.028934447080000
94,NYERI,94.000000000000000,TETU,0.000000000000000,,0.000000000000000,,19.000000000000000,1.402208956170000,0.029072072380000
95,NYERI,98.000000000000000,MUKURWEINI,0.000000000000000,,0.000000000000000,,19.000000000000000,0.612953837080000,0.014462042600000
96,NYERI,99.000000000000000,NYERI TOWN,0.000000000000000,,0.000000000000000,,19.000000000000000,0.669607048520000,0.013673376250000
97,KIRINYAGA,101.000000000000000,GICHUGU,0.000000000000000,,0.000000000000000,,20.000000000000000,1.021807059790000,0.037233609730000
98,KIRINYAGA,103.000000000000000,KIRINYAGA CENTRAL,0.000000000000000,,0.000000000000000,,20.000000000000000,1.063770087980000,0.019913397790000
99,KIRINYAGA,102.000000000000000,NDIA,0.000000000000000,,0.000000000000000,,20.000000000000000,1.313255102150000,0.018669359310000
100,KIRINYAGA,100.000000000000000,MWEA,0.000000000000000,,0.000000000000000,,20.000000000000000,0.971302417140000,0.043924091360000
101,MURANG'A,105.000000000000000,MATHIOYA,0.000000000000000,,0.000000000000000,,21.000000000000000,1.174777647400000,0.018735408820000
102,MURANG'A,109.000000000000000,KANDARA,0.000000000000000,,0.000000000000000,,21.000000000000000,0.928656140200000,0.017850045110000
103,MURANG'A,108.000000000000000,MARAGWA,0.000000000000000,,0.000000000000000,,21.000000000000000,1.275152047570000,0.037529358640000
104,MURANG'A,104.000000000000000,KANGEMA,0.000000000000000,,0.000000000000000,,21.000000000000000,1.089140777690000,0.024063425140000
105,MURANG'A,107.000000000000000,KIGUMO,0.000000000000000,,0.000000000000000,,21.000000000000000,1.325268560350000,0.024788452320000
106,MURANG'A,106.000000000000000,KIHARU,0.000000000000000,,0.000000000000000,,21.000000000000000,1.461910670390000,0.033199267440000
107,KIAMBU,112.000000000000000,GATUNDU NORTH,0.000000000000000,,0.000000000000000,,22.000000000000000,0.924043553970000,0.019009733590000
108,KIAMBU,119.000000000000000,KABETE,0.000000000000000,,0.000000000000000,,22.000000000000000,0.391224802030000,0.004761556160000
109,KIAMBU,118.000000000000000,KIAMBAA,0.000000000000000,,0.000000000000000,,22.000000000000000,0.459856058140000,0.006544804230000
110,KIAMBU,116.000000000000000,GITHUNGURI,0.000000000000000,,0.000000000000000,,22.000000000000000,0.716940395770000,0.013997253030000
111,KIAMBU,114.000000000000000,THIKA TOWN,0.000000000000000,,0.000000000000000,,22.000000000000000,1.100778954960000,0.017789237190000
112,MURANG'A,110.000000000000000,GATANGA,0.000000000000000,,0.000000000000000,,21.000000000000000,2.260313501490000,0.048767574140000
113,KIAMBU,120.000000000000000,KIKUYU,0.000000000000000,,0.000000000000000,,22.000000000000000,0.692779876940000,0.013881389050000
114,KIAMBU,121.000000000000000,LIMURU,0.000000000000000,,0.000000000000000,,22.000000000000000,0.893457459970000,0.023094991240000
115,KIAMBU,111.000000000000000,GATUNDU SOUTH,0.000000000000000,,0.000000000000000,,22.000000000000000,0.897257263280000,0.017970297460000
116,KIAMBU,122.000000000000000,LARI,0.000000000000000,,0.000000000000000,,22.000000000000000,1.348803855890000,0.037819704060000
117,KIAMBU,113.000000000000000,JUJA,0.000000000000000,,0.000000000000000,,22.000000000000000,0.933182053130000,0.026372151460000
118,KIAMBU,115.000000000000000,RUIRU,0.000000000000000,,0.000000000000000,,22.000000000000000,0.939598297650000,0.016408596200000
119,KIAMBU,117.000000000000000,KIAMBU,0.000000000000000,,0.000000000000000,,22.000000000000000,0.463979453500000,0.008581455800000
120,TURKANA,123.000000000000000,TURKANA NORTH,0.000000000000000,,0.000000000000000,,23.000000000000000,6.737282921000000,1.668771395680000
121,TURKANA,128.000000000000000,TURKANA EAST,0.000000000000000,,0.000000000000000,,23.000000000000000,6.850166894740000,0.909068728010000
122,TURKANA,125.000000000000000,TURKANA CENTRAL,0.000000000000000,,0.000000000000000,,23.000000000000000,4.364280295380000,0.538286665510000
123,TURKANA,124.000000000000000,TURKANA WEST,0.000000000000000,,0.000000000000000,,23.000000000000000,6.314052986370000,1.195819156280000
124,TURKANA,126.000000000000000,LOIMA,0.000000000000000,,0.000000000000000,,23.000000000000000,5.037505364310000,0.792798291790000
125,TURKANA,127.000000000000000,TURKANA SOUTH,0.000000000000000,,0.000000000000000,,23.000000000000000,5.300975099640000,0.603141248180000
126,WEST POKOT,129.000000000000000,KAPENGURIA,0.000000000000000,,0.000000000000000,,24.000000000000000,2.892459391050000,0.144205579510000
127,WEST POKOT,130.000000000000000,SIGOR,0.000000000000000,,0.000000000000000,,24.000000000000000,2.210052500750000,0.174705315410000
128,WEST POKOT,131.000000000000000,KACHELIBA,0.000000000000000,,0.000000000000000,,24.000000000000000,3.581807078140000,0.333902854560000
129,WEST POKOT,132.000000000000000,POKOT SOUTH,0.000000000000000,,0.000000000000000,,24.000000000000000,1.739581393900000,0.101418070470000
130,WEST POKOT,148.000000000000000,MARAKWET WEST,0.000000000000000,,0.000000000000000,,24.000000000000000,1.951943406990000,0.063960799980000
131,SAMBURU,134.000000000000000,SAMBURU NORTH,0.000000000000000,,0.000000000000000,,25.000000000000000,5.638314444800000,0.689214792180000
132,SAMBURU,133.000000000000000,SAMBURU WEST,0.000000000000000,,0.000000000000000,,25.000000000000000,2.840998381780000,0.201127652030000
133,SAMBURU,135.000000000000000,SAMBURU EAST,0.000000000000000,,0.000000000000000,,25.000000000000000,4.530345673120000,0.817274259420000
134,UASIN GISHU,144.000000000000000,AINABKOI,0.000000000000000,,0.000000000000000,,27.000000000000000,1.690422203980000,0.042099049350000
135,UASIN GISHU,143.000000000000000,MOIBEN,0.000000000000000,,0.000000000000000,,27.000000000000000,1.593117743170000,0.062971536100000
136,UASIN GISHU,141.000000000000000,SOY,0.000000000000000,,0.000000000000000,,27.000000000000000,1.206058005970000,0.047480836560000
137,UASIN GISHU,142.000000000000000,TURBO,0.000000000000000,,0.000000000000000,,27.000000000000000,1.325818840220000,0.041075101140000
138,UASIN GISHU,146.000000000000000,KESSES,0.000000000000000,,0.000000000000000,,27.000000000000000,1.725672658880000,0.051065722500000
